symbol,buy_date,buy_price,buy_qty,sell_date,sell_price,sell_qty,pnl,holding_period_minutes,status
EO CE MAXHEALTH 28Aug2025 1380,2025-08-28,0.05,525.0,2025-08-18,1.05,525.0,525.0,14400.0,CLOSED
EO CE MAXHEALTH 28Aug2025 1440,2025-08-13,2.15,525.0,2025-08-05,3.0,525.0,446.25000000000006,11520.0,CLOSED
EO CE MAXHEALTH 28Aug2025 1440,2025-08-25,0.05,525.0,2025-08-13,1.95,525.0,997.5,17280.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1400,2025-07-04,14.6,525.0,2025-06-23,5.0,525.0,-5040.0,15840.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1400,2025-07-30,0.1,1050.0,2025-07-10,5.0,1050.0,5145.0,28800.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1400,2025-07-31,0.05,1050.0,2025-07-10,5.0,1050.0,5197.5,30240.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1400,2025-07-31,0.1,1050.0,2025-07-31,0.05,1050.0,-52.5,0.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1480,2025-07-29,0.1,525.0,2025-07-04,4.1,525.0,2099.9999999999995,36000.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1480,2025-07-30,0.1,525.0,2025-07-04,4.05,525.0,2073.75,37440.0,CLOSED
EO CE MAXHEALTH 31Jul2025 1480,2025-07-30,0.1,525.0,2025-07-04,4.1,525.0,2099.9999999999995,37440.0,CLOSED
EO CE MCX 26Jun2025 8500,2025-06-17,45.25,100.0,2025-06-17,46.5,100.0,125.0,0.0,CLOSED
EO CE MCX 26Jun2025 8500,2025-06-17,45.25,100.0,2025-06-17,54.9,100.0,964.9999999999999,0.0,CLOSED
EO CE MCX 26Jun2025 8500,2025-06-17,45.25,100.0,2025-06-17,46.5,100.0,125.0,0.0,CLOSED
EO CE MCX 26Jun2025 8500,2025-06-18,34.0,100.0,2025-06-18,36.9,100.0,289.9999999999999,0.0,CLOSED
EO CE MCX 26Jun2025 8500,2025-06-19,14.1,100.0,2025-06-19,19.9,100.0,579.9999999999999,0.0,CLOSED
EO CE MCX 26Jun2025 8700,2025-06-13,13.0,100.0,2025-06-13,19.1,100.0,610.0000000000001,0.0,CLOSED
EO CE MCX 26Jun2025 8700,2025-06-13,13.0,100.0,2025-06-13,19.1,100.0,610.0000000000001,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-09,42.1,100.0,2025-06-09,49.9,100.0,779.9999999999998,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-09,42.1,100.0,2025-06-09,51.9,100.0,979.9999999999998,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-09,42.1,100.0,2025-06-09,51.9,100.0,979.9999999999998,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-10,42.15,200.0,2025-06-10,42.9,200.0,150.0,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-10,42.15,100.0,2025-06-10,39.95,100.0,-219.99999999999957,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-10,30.1,100.0,2025-06-10,39.9,100.0,979.9999999999998,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-10,30.1,100.0,2025-06-10,39.9,100.0,979.9999999999998,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-17,26.15,100.0,2025-06-17,19.0,100.0,-714.9999999999999,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-17,26.2,100.0,2025-06-17,19.05,100.0,-714.9999999999999,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-17,19.45,100.0,2025-06-17,18.8,100.0,-64.99999999999986,0.0,CLOSED
EO CE MCX 26Jun2025 8800,2025-06-17,19.45,100.0,2025-06-17,18.8,100.0,-64.99999999999986,0.0,CLOSED
EO CE MCX 31Jul2025 10200,2025-07-21,2.9,125.0,2025-07-02,62.5,125.0,7450.0,27360.0,CLOSED
EO CE MCX 31Jul2025 10200,2025-07-29,0.7,125.0,2025-07-08,15.4,125.0,1837.5000000000002,30240.0,CLOSED
EO CE MFSL 26Jun2025 1680,2025-05-30,4.3,800.0,2025-05-30,3.85,800.0,-359.9999999999998,0.0,CLOSED
EO CE MFSL 26Jun2025 1680,2025-06-16,2.05,800.0,2025-05-30,3.85,800.0,1440.0000000000002,24480.0,CLOSED
EO CE MFSL 26Jun2025 1680,2025-06-16,2.05,800.0,2025-06-16,1.8,800.0,-199.99999999999983,0.0,CLOSED
EO CE MFSL 26Jun2025 1680,2025-06-17,2.6,800.0,2025-06-16,2.8,800.0,159.99999999999977,1440.0,CLOSED
EO CE MFSL 26Jun2025 1680,2025-06-18,4.1,800.0,2025-06-16,2.8,800.0,-1039.9999999999998,2880.0,CLOSED
EO CE MFSL 28Aug2025 1700,2025-08-14,3.1,800.0,2025-08-08,2.6,800.0,-400.0,8640.0,CLOSED
EO CE MFSL 30Sep2025 1840,2025-09-30,0.05,800.0,2025-08-29,2.9,800.0,2280.0,46080.0,CLOSED
EO CE MFSL 31Jul2025 1680,2025-07-21,1.7,800.0,,0.0,800.0,-1360.0,0.0,OPEN
EO CE MFSL 31Jul2025 1680,2025-07-29,0.2,800.0,,0.0,800.0,-160.0,0.0,OPEN
EO CE MGL 26Jun2025 1440,2025-06-17,25.1,400.0,2025-06-17,22.9,400.0,-880.0000000000011,0.0,CLOSED
EO CE MGL 26Jun2025 1500,2025-06-17,8.05,400.0,2025-06-17,7.9,400.0,-60.00000000000014,0.0,CLOSED
EO CE MPHASIS 30Sep2025 3100,2025-09-29,0.05,275.0,2025-09-24,1.45,275.0,385.0,7200.0,CLOSED
EO CE MPHASIS 30Sep2025 3100,2025-09-29,0.05,275.0,2025-09-24,1.45,275.0,385.0,7200.0,CLOSED
EO CE NAUKRI 26Jun2025 1600,2025-06-20,2.0,750.0,2025-06-20,1.75,750.0,-187.5,0.0,CLOSED
EO CE NAUKRI 26Jun2025 1600,2025-06-23,0.8,750.0,2025-06-20,1.75,750.0,712.5,4320.0,CLOSED
EO CE NAUKRI 28Aug2025 1500,2025-08-14,4.25,375.0,2025-08-11,2.5,375.0,-656.25,4320.0,CLOSED
EO CE NAUKRI 28Aug2025 1500,2025-08-14,4.25,375.0,2025-08-11,2.6,375.0,-618.75,4320.0,CLOSED
EO CE NYKAA 26Jun2025 205,2025-06-25,1.0,5900.0,2025-06-24,0.6,5900.0,-2360.0,1440.0,CLOSED
EO CE NYKAA 26Jun2025 210,2025-06-23,0.5,2950.0,2025-06-10,2.0,2950.0,4425.0,18720.0,CLOSED
EO CE NYKAA 26Jun2025 210,2025-06-23,0.5,2950.0,2025-06-10,2.0,2950.0,4425.0,18720.0,CLOSED
EO CE NYKAA 26Jun2025 210,2025-06-24,0.45,5900.0,2025-06-23,0.9,5900.0,2655.0,1440.0,CLOSED
EO CE NYKAA 26Jun2025 220,2025-06-13,0.3,2950.0,2025-06-02,1.9,2950.0,4720.0,15840.0,CLOSED
EO CE NYKAA 26Jun2025 220,2025-06-26,0.05,5900.0,2025-06-02,1.9,5900.0,10915.0,34560.0,CLOSED
EO CE NYKAA 26Jun2025 230,2025-06-10,0.35,2950.0,2025-06-02,0.95,2950.0,1770.0,11520.0,CLOSED
EO CE NYKAA 26Jun2025 230,2025-06-10,0.35,2950.0,2025-06-02,0.95,2950.0,1770.0,11520.0,CLOSED
EO CE NYKAA 26Jun2025 230,2025-06-10,0.35,2950.0,2025-06-02,1.1,2950.0,2212.5000000000005,11520.0,CLOSED
EO CE NYKAA 26Jun2025 230,2025-06-12,0.2,2950.0,2025-06-02,1.1,2950.0,2655.0000000000005,14400.0,CLOSED
EO CE NYKAA 26Jun2025 230,2025-06-12,0.2,2950.0,2025-06-02,1.1,2950.0,2655.0000000000005,14400.0,CLOSED
EO CE NYKAA 26Jun2025 230,2025-06-12,0.2,2950.0,2025-06-02,0.95,2950.0,2212.5,14400.0,CLOSED
EO CE NYKAA 28Aug2025 230,2025-08-18,0.8,6250.0,2025-08-13,0.9,6250.0,624.9999999999999,7200.0,CLOSED
EO CE NYKAA 28Aug2025 235,2025-08-19,1.5,3125.0,2025-08-19,0.8,3125.0,-2187.5,0.0,CLOSED
EO CE NYKAA 28Aug2025 235,2025-08-19,1.5,3125.0,2025-08-19,0.8,3125.0,-2187.5,0.0,CLOSED
EO CE NYKAA 28Aug2025 240,2025-08-26,0.1,3125.0,2025-08-13,0.9,3125.0,2500.0,18720.0,CLOSED
EO CE NYKAA 28Aug2025 240,2025-08-26,0.1,3125.0,2025-08-13,0.9,3125.0,2500.0,18720.0,CLOSED
EO CE NYKAA 28Aug2025 240,2025-08-26,0.05,6250.0,2025-08-13,0.9,6250.0,5312.5,18720.0,CLOSED
EO CE NYKAA 28Aug2025 240,2025-08-26,0.05,3125.0,2025-08-13,0.4,3125.0,1093.75,18720.0,CLOSED
EO CE NYKAA 28Aug2025 240,2025-08-26,0.05,3125.0,2025-08-13,0.4,3125.0,1093.75,18720.0,CLOSED
EO CE NYKAA 28Aug2025 240,2025-08-26,0.1,6250.0,2025-08-13,0.4,6250.0,1875.0000000000002,18720.0,CLOSED
EO CE NYKAA 30Sep2025 255,2025-09-04,3.1,3125.0,2025-08-21,1.7,3125.0,-4375.0,20160.0,CLOSED
EO CE NYKAA 30Sep2025 255,2025-09-04,3.1,3125.0,2025-08-25,2.05,3125.0,-3281.250000000001,14400.0,CLOSED
EO CE NYKAA 30Sep2025 255,2025-09-04,3.1,3125.0,2025-08-25,2.05,3125.0,-3281.250000000001,14400.0,CLOSED
EO CE NYKAA 30Sep2025 260,2025-09-04,1.75,3125.0,2025-08-28,1.5,3125.0,-781.25,10080.0,CLOSED
EO CE NYKAA 30Sep2025 260,2025-09-04,1.75,6250.0,2025-08-28,1.5,6250.0,-1562.5,10080.0,CLOSED
EO CE NYKAA 30Sep2025 260,2025-09-05,1.9,3125.0,2025-08-28,1.5,3125.0,-1249.9999999999998,11520.0,CLOSED
EO CE NYKAA 30Sep2025 260,2025-09-26,0.05,6250.0,2025-08-29,1.2,6250.0,7187.499999999999,40320.0,CLOSED
EO CE NYKAA 30Sep2025 265,2025-09-26,0.05,6250.0,2025-09-04,1.1,6250.0,6562.5,31680.0,CLOSED
EO CE NYKAA 30Sep2025 265,2025-09-26,0.05,3125.0,2025-09-04,1.1,3125.0,3281.25,31680.0,CLOSED
EO CE NYKAA 30Sep2025 270,2025-09-22,0.1,3125.0,2025-09-04,0.7,3125.0,1875.0,25920.0,CLOSED
EO CE NYKAA 30Sep2025 270,2025-09-24,0.05,3125.0,2025-09-04,0.7,3125.0,2031.2499999999998,28800.0,CLOSED
EO CE NYKAA 30Sep2025 270,2025-09-24,0.05,3125.0,2025-09-05,0.8,3125.0,2343.75,27360.0,CLOSED
EO CE NYKAA 31Jul2025 230,2025-07-01,1.05,3125.0,2025-06-26,1.5,3125.0,1406.2499999999998,7200.0,CLOSED
EO CE NYKAA 31Jul2025 230,2025-07-08,0.55,3125.0,2025-07-03,0.6,3125.0,156.2499999999998,7200.0,CLOSED
EO CE OIL 26Jun2025 500,2025-06-11,3.15,1075.0,2025-06-11,2.0,1075.0,-1236.25,0.0,CLOSED
EO CE OIL 26Jun2025 500,2025-06-11,3.15,2150.0,2025-06-11,2.1,2150.0,-2257.4999999999995,0.0,CLOSED
EO CE PAGEIND 26Jun2025 48000,2025-06-19,40.15,15.0,2025-06-19,40.15,15.0,0.0,0.0,CLOSED
EO CE PAGEIND 26Jun2025 48000,2025-06-19,40.15,15.0,2025-06-19,40.0,15.0,-2.2499999999999787,0.0,CLOSED
EO CE PAGEIND 26Jun2025 48000,2025-06-24,65.1,15.0,2025-06-20,28.9,15.0,-542.9999999999999,5760.0,CLOSED
EO CE PATANJALI 31Jul2025 2160,2025-07-21,4.5,300.0,2025-07-21,2.9,300.0,-480.0,0.0,CLOSED
EO CE PATANJALI 31Jul2025 2160,2025-07-29,0.1,300.0,2025-07-21,2.9,300.0,840.0,11520.0,CLOSED
EO CE PAYTM 26Jun2025 1000,2025-05-30,7.0,650.0,2025-05-30,7.0,650.0,0.0,0.0,CLOSED
EO CE PAYTM 26Jun2025 1000,2025-05-30,7.0,650.0,2025-05-30,7.55,650.0,357.4999999999999,0.0,CLOSED
EO CE PAYTM 26Jun2025 1000,2025-06-03,16.2,650.0,2025-05-30,7.55,650.0,-5622.499999999999,5760.0,CLOSED
EO CE PAYTM 26Jun2025 1000,2025-06-03,16.2,650.0,2025-05-30,7.0,650.0,-5979.999999999999,5760.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-12,5.15,650.0,2025-06-12,4.9,650.0,-162.5,0.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-12,5.15,1300.0,2025-06-12,4.9,1300.0,-325.0,0.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-12,5.15,650.0,2025-06-12,4.9,650.0,-162.5,0.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-12,5.15,1300.0,2025-06-12,4.9,1300.0,-325.0,0.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-13,2.3,650.0,2025-06-12,2.1,650.0,-129.99999999999983,1440.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-13,2.3,650.0,2025-06-12,2.1,650.0,-129.99999999999983,1440.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-17,1.1,650.0,2025-06-12,2.1,650.0,650.0,7200.0,CLOSED
EO CE PAYTM 26Jun2025 1020,2025-06-25,0.05,1950.0,2025-06-12,2.1,1950.0,3997.5000000000005,18720.0,CLOSED
EO CE PAYTM 26Jun2025 1080,2025-06-10,4.25,650.0,2025-06-10,5.0,650.0,487.5,0.0,CLOSED
EO CE PAYTM 26Jun2025 1080,2025-06-13,0.95,650.0,2025-06-10,5.0,650.0,2632.5,4320.0,CLOSED
EO CE PAYTM 26Jun2025 1080,2025-06-13,0.95,650.0,2025-06-10,5.0,650.0,2632.5,4320.0,CLOSED
EO CE PAYTM 28Aug2025 1200,2025-08-05,5.15,725.0,2025-08-05,7.7,725.0,1848.7499999999998,0.0,CLOSED
EO CE PAYTM 28Aug2025 1200,2025-08-05,6.15,725.0,2025-08-05,7.7,725.0,1123.7499999999998,0.0,CLOSED
EO CE PAYTM 28Aug2025 1280,2025-08-13,5.1,725.0,2025-08-05,1.8,725.0,-2392.5,11520.0,CLOSED
EO CE PAYTM 28Aug2025 1280,2025-08-13,5.1,725.0,2025-08-05,1.8,725.0,-2392.5,11520.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.2,725.0,2025-08-26,1.9,725.0,1232.5,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.2,725.0,2025-08-26,2.4,725.0,1594.9999999999998,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.2,725.0,2025-08-26,2.0,725.0,1305.0,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.25,725.0,2025-08-26,2.0,725.0,1268.75,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.25,725.0,2025-08-26,1.9,725.0,1196.25,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.25,725.0,2025-08-26,1.9,725.0,1196.25,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1320,2025-08-28,0.25,725.0,2025-08-26,2.0,725.0,1268.75,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1340,2025-08-19,2.5,725.0,2025-08-13,1.7,725.0,-580.0,8640.0,CLOSED
EO CE PAYTM 28Aug2025 1340,2025-08-19,2.4,725.0,2025-08-13,1.7,725.0,-507.49999999999994,8640.0,CLOSED
EO CE PAYTM 28Aug2025 1340,2025-08-28,0.1,725.0,2025-08-26,1.2,725.0,797.4999999999999,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1340,2025-08-28,0.1,725.0,2025-08-26,1.2,725.0,797.4999999999999,2880.0,CLOSED
EO CE PAYTM 28Aug2025 1380,2025-08-28,0.05,725.0,2025-08-25,1.4,725.0,978.7499999999999,4320.0,CLOSED
EO CE PAYTM 28Oct2025 1400,,0.0,725.0,2025-09-29,2.7,725.0,1957.5000000000002,0.0,OPEN
EO CE PAYTM 30Sep2025 1380,,0.0,725.0,2025-08-29,11.95,725.0,8663.75,0.0,OPEN
EO CE PAYTM 30Sep2025 1400,2025-09-03,12.2,725.0,2025-08-25,23.75,725.0,8373.75,12960.0,CLOSED
EO CE PAYTM 30Sep2025 1400,2025-09-10,4.3,725.0,2025-08-26,19.0,725.0,10657.5,21600.0,CLOSED
EO CE PAYTM 30Sep2025 1400,2025-09-10,4.3,725.0,2025-08-26,19.0,725.0,10657.5,21600.0,CLOSED
EO CE PAYTM 30Sep2025 1400,2025-09-30,0.05,2175.0,2025-09-04,8.9,2175.0,19248.75,37440.0,CLOSED
EO CE PAYTM 30Sep2025 1400,2025-09-30,0.05,725.0,2025-09-04,8.9,725.0,6416.25,37440.0,CLOSED
EO CE PAYTM 31Jul2025 1080,2025-07-21,11.1,725.0,2025-07-14,5.9,725.0,-3769.9999999999995,10080.0,CLOSED
EO CE PAYTM 31Jul2025 1140,2025-07-23,6.5,725.0,2025-07-23,3.9,725.0,-1885.0,0.0,CLOSED
EO CE PAYTM 31Jul2025 1140,2025-07-23,6.5,725.0,2025-07-23,3.9,725.0,-1885.0,0.0,CLOSED
EO CE PAYTM 31Jul2025 1160,2025-07-23,4.1,725.0,2025-07-23,2.5,725.0,-1159.9999999999998,0.0,CLOSED
EO CE PAYTM 31Jul2025 1160,2025-07-23,4.6,725.0,2025-07-23,2.5,725.0,-1522.4999999999998,0.0,CLOSED
EO CE PAYTM 31Jul2025 1160,2025-07-31,0.05,725.0,2025-07-29,1.0,725.0,688.75,2880.0,CLOSED
EO CE PAYTM 31Jul2025 1180,2025-07-28,2.25,725.0,2025-07-25,1.5,725.0,-543.75,4320.0,CLOSED
EO CE PAYTM 31Jul2025 1180,2025-07-28,2.25,725.0,2025-07-25,1.6,725.0,-471.24999999999994,4320.0,CLOSED
EO CE PERSISTENT 26Jun2025 6600,2025-06-26,0.1,100.0,2025-06-17,13.5,100.0,1340.0,12960.0,CLOSED
EO CE PERSISTENT 26Jun2025 6600,2025-06-26,0.1,100.0,2025-06-17,13.5,100.0,1340.0,12960.0,CLOSED
EO CE PERSISTENT 30Sep2025 6000,2025-09-30,0.05,100.0,2025-09-24,1.85,100.0,180.0,8640.0,CLOSED
EO CE POLICYBZR 26Jun2025 2080,2025-06-17,10.05,325.0,2025-06-17,11.6,325.0,503.74999999999966,0.0,CLOSED
EO CE POLICYBZR 26Jun2025 2080,2025-06-17,10.05,325.0,2025-06-17,11.6,325.0,503.74999999999966,0.0,CLOSED
EO CE POLYCAB 26Jun2025 6600,2025-06-25,4.15,250.0,2025-06-25,7.7,250.0,887.5,0.0,CLOSED
EO CE POLYCAB 30Sep2025 8000,,0.0,125.0,2025-08-28,27.0,125.0,3375.0,0.0,OPEN
EO CE POLYCAB 30Sep2025 8200,2025-09-30,0.05,125.0,2025-09-23,7.9,125.0,981.2500000000001,10080.0,CLOSED
EO CE POLYCAB 31Jul2025 7800,,0.0,125.0,2025-07-14,18.05,125.0,2256.25,0.0,OPEN
EO CE POLYCAB 31Jul2025 7800,,0.0,125.0,2025-07-14,18.35,125.0,2293.75,0.0,OPEN
EO CE POLYCAB 31Jul2025 7800,,0.0,125.0,2025-07-14,18.4,125.0,2300.0,0.0,OPEN
EO CE POLYCAB 31Jul2025 7800,,0.0,125.0,2025-07-14,18.05,125.0,2256.25,0.0,OPEN
EO CE POLYCAB 31Jul2025 8000,2025-07-29,0.2,125.0,2025-07-18,8.5,125.0,1037.5,15840.0,CLOSED
EO CE POLYCAB 31Jul2025 8000,2025-07-30,0.1,375.0,2025-07-18,8.5,375.0,3150.0,17280.0,CLOSED
EO CE PPLPHARMA 30Sep2025 230,2025-09-15,0.75,2500.0,2025-09-03,0.9,2500.0,375.00000000000006,17280.0,CLOSED
EO CE RBLBANK 30Sep2025 300,2025-09-02,1.8,3175.0,2025-09-02,2.2,3175.0,1270.0000000000005,0.0,CLOSED
EO CE RBLBANK 30Sep2025 300,2025-09-02,2.05,3175.0,2025-09-02,2.0,3175.0,-158.74999999999943,0.0,CLOSED
EO CE RECLTD 26Jun2025 400,2025-06-20,6.5,1000.0,2025-06-20,6.0,1000.0,-500.0,0.0,CLOSED
EO CE RECLTD 26Jun2025 400,2025-06-20,6.5,1000.0,2025-06-20,6.0,1000.0,-500.0,0.0,CLOSED
EO CE RELIANCE 28Aug2025 1470,2025-08-21,3.1,500.0,2025-08-20,2.9,500.0,-100.00000000000009,1440.0,CLOSED
EO CE RELIANCE 28Aug2025 1550,2025-08-25,0.1,1000.0,2025-08-05,1.25,1000.0,1150.0,28800.0,CLOSED
EO CE RELIANCE 28Aug2025 1550,2025-08-25,0.1,1000.0,2025-08-05,1.25,1000.0,1150.0,28800.0,CLOSED
EO CE RELIANCE 30Sep2025 1600,2025-09-24,0.1,1000.0,2025-08-29,1.1,1000.0,1000.0,37440.0,CLOSED
EO CE RELIANCE 31Jul2025 1550,2025-07-29,0.15,500.0,2025-07-21,1.2,500.0,525.0,11520.0,CLOSED
EO CE RELIANCE 31Jul2025 1550,2025-07-30,0.1,500.0,2025-07-21,1.2,500.0,549.9999999999999,12960.0,CLOSED
EO CE RELIANCE 31Jul2025 1640,,0.0,1000.0,2025-07-11,0.95,1000.0,950.0,0.0,OPEN
EO CE RVNL 30Sep2025 400,2025-09-17,1.8,1375.0,2025-09-15,0.9,1375.0,-1237.5,2880.0,CLOSED
EO CE SBICARD 31Jul2025 1000,2025-07-23,1.05,800.0,2025-07-14,2.9,800.0,1480.0,12960.0,CLOSED
EO CE SBICARD 31Jul2025 1000,2025-07-23,1.05,800.0,2025-07-14,2.9,800.0,1480.0,12960.0,CLOSED
EO CE SBICARD 31Jul2025 1050,2025-07-09,2.2,800.0,2025-07-02,1.6,800.0,-480.00000000000006,10080.0,CLOSED
EO CE SBICARD 31Jul2025 1050,2025-07-09,1.65,800.0,2025-07-02,1.6,800.0,-39.99999999999986,10080.0,CLOSED
EO CE SBICARD 31Jul2025 900,2025-07-28,0.4,800.0,2025-07-28,0.7,800.0,239.99999999999994,0.0,CLOSED
EO CE SBILIFE 28Aug2025 1960,2025-08-18,3.0,375.0,2025-08-06,4.0,375.0,375.0,17280.0,CLOSED
EO CE SBILIFE 28Aug2025 1960,2025-08-21,4.15,375.0,2025-08-18,2.85,375.0,-487.5000000000001,4320.0,CLOSED
EO CE SBILIFE 28Aug2025 1960,2025-08-21,3.25,375.0,2025-08-18,2.85,375.0,-149.99999999999997,4320.0,CLOSED
EO CE SBILIFE 28Aug2025 1960,2025-08-21,3.25,375.0,2025-08-19,1.5,375.0,-656.25,2880.0,CLOSED
EO CE SBILIFE 28Aug2025 1960,2025-08-21,3.25,375.0,2025-08-21,4.2,375.0,356.25000000000006,0.0,CLOSED
EO CE SBILIFE 28Aug2025 1960,2025-08-21,4.15,750.0,2025-08-21,4.2,750.0,37.499999999999865,0.0,CLOSED
EO CE SBILIFE 28Aug2025 2000,2025-08-12,0.8,375.0,2025-08-06,1.9,375.0,412.49999999999994,8640.0,CLOSED
EO CE SBILIFE 28Aug2025 2000,2025-08-18,2.0,375.0,2025-08-06,1.9,375.0,-37.500000000000036,17280.0,CLOSED
EO CE SBILIFE 28Aug2025 2040,2025-08-26,0.05,375.0,2025-08-21,1.4,375.0,506.24999999999994,7200.0,CLOSED
EO CE SBILIFE 28Aug2025 2040,2025-08-26,0.05,375.0,2025-08-21,1.4,375.0,506.24999999999994,7200.0,CLOSED
EO CE SBILIFE 28Aug2025 2040,2025-08-26,0.05,375.0,2025-08-21,1.4,375.0,506.24999999999994,7200.0,CLOSED
EO CE SBILIFE 28Aug2025 2040,2025-08-26,0.05,375.0,2025-08-21,1.35,375.0,487.5,7200.0,CLOSED
EO CE SBILIFE 30Sep2025 2040,2025-09-25,0.05,375.0,2025-09-04,1.9,375.0,693.75,30240.0,CLOSED
EO CE SBILIFE 31Jul2025 2040,2025-07-23,0.45,750.0,2025-07-01,2.9,750.0,1837.4999999999998,31680.0,CLOSED
EO CE SBILIFE 31Jul2025 2040,2025-07-23,0.45,375.0,2025-07-01,3.0,375.0,956.2499999999999,31680.0,CLOSED
EO CE SBILIFE 31Jul2025 2040,2025-07-23,0.45,375.0,2025-07-01,3.0,375.0,956.2499999999999,31680.0,CLOSED
EO CE SBILIFE 31Jul2025 2040,2025-07-23,0.45,375.0,2025-07-02,3.75,375.0,1237.5,30240.0,CLOSED
EO CE SBILIFE 31Jul2025 2040,2025-07-23,0.45,375.0,2025-07-02,3.7,375.0,1218.75,30240.0,CLOSED
EO CE SHREECEM 28Aug2025 35000,2025-08-12,14.6,50.0,2025-08-04,59.9,50.0,2265.0,11520.0,CLOSED
EO CE SHREECEM 28Aug2025 35000,2025-08-12,14.55,25.0,2025-08-04,57.0,25.0,1061.25,11520.0,CLOSED
EO CE SHREECEM 28Aug2025 35000,,0.0,75.0,2025-08-04,57.0,75.0,4275.0,0.0,OPEN
EO CE SHREECEM 31Jul2025 33000,2025-07-02,297.8,25.0,2025-06-26,119.9,25.0,-4447.5,8640.0,CLOSED
EO CE SHREECEM 31Jul2025 33000,2025-07-02,297.8,25.0,2025-06-26,117.9,25.0,-4497.5,8640.0,CLOSED
EO CE SHREECEM 31Jul2025 34000,2025-07-30,2.05,25.0,2025-07-02,126.9,25.0,3121.25,40320.0,CLOSED
EO CE SHREECEM 31Jul2025 34000,2025-07-30,2.05,25.0,2025-07-02,103.3,25.0,2531.25,40320.0,CLOSED
EO CE SHREECEM 31Jul2025 34000,2025-07-31,0.05,25.0,2025-07-02,126.7,25.0,3166.25,41760.0,CLOSED
EO CE SHREECEM 31Jul2025 34000,2025-07-31,0.05,50.0,2025-07-02,126.7,50.0,6332.5,41760.0,CLOSED
EO CE SHRIRAMFIN 26Jun2025 780,2025-06-10,2.55,750.0,2025-06-09,2.45,750.0,-74.99999999999973,1440.0,CLOSED
EO CE SHRIRAMFIN 26Jun2025 780,2025-06-12,0.7,750.0,2025-06-09,2.45,750.0,1312.5000000000002,4320.0,CLOSED
EO CE SHRIRAMFIN 26Jun2025 780,2025-06-12,0.7,750.0,2025-06-09,2.45,750.0,1312.5000000000002,4320.0,CLOSED
EO CE SHRIRAMFIN 31Jul2025 700,2025-07-30,0.1,825.0,2025-07-25,0.9,825.0,660.0,7200.0,CLOSED
EO CE SIEMENS 26Jun2025 3500,2025-06-24,2.1,75.0,2025-06-19,12.0,75.0,742.5,7200.0,CLOSED
EO CE SIEMENS 26Jun2025 3500,2025-06-24,2.1,75.0,2025-06-19,12.0,75.0,742.5,7200.0,CLOSED
EO CE SIEMENS 28Aug2025 3500,2025-08-21,2.15,125.0,2025-08-12,6.0,125.0,481.25,12960.0,CLOSED
EO CE SIEMENS 28Aug2025 3500,2025-08-21,2.15,125.0,2025-08-12,6.0,125.0,481.25,12960.0,CLOSED
EO CE SIEMENS 30Sep2025 3500,2025-09-15,20.0,125.0,2025-09-11,8.65,125.0,-1418.75,5760.0,CLOSED
EO CE SIEMENS 31Jul2025 3700,2025-07-08,11.7,125.0,2025-07-08,12.0,125.0,37.500000000000085,0.0,CLOSED
EO CE SIEMENS 31Jul2025 3700,2025-07-21,3.4,125.0,2025-07-08,12.0,125.0,1075.0,18720.0,CLOSED
EO CE SOLARINDS 26Jun2025 18000,2025-06-18,43.5,75.0,2025-06-18,44.25,75.0,56.25,0.0,CLOSED
