trade_date,symbol,transaction_type,quantity,price,trade_value,charges,open,high,low,close,volume,t_score,f_score,total_score,is_52week_high,is_52week_low,is_alltime_high,is_alltime_low,trade_hour,trade_day_of_week,trade_month,pnl,holding_period_minutes
16-06-25,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500,0,956,956,925,938,7016290,75,86,80.5,FALSE,FALSE,FALSE,FALSE,0,0,6,0,0
16-06-25,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500,0,956,956,925,938,7016290,75,86,80.5,FALSE,FALSE,FALSE,FALSE,0,0,6,0,0
16-06-25,EO CE BAJFINANCE 26Jun2025 1020,SALE,1250,1.2,1500,0,956,956,925,938,7016290,75,86,80.5,FALSE,FALSE,FALSE,FALSE,0,0,6,0,0
19-06-25,EO CE BAJFINANCE 26Jun2025 1020,BUY,1250,0.3,375,0,919,922.5,894,900.5,6585940,50,86,68,FALSE,FALSE,FALSE,FALSE,0,3,6,1125,4320
26-06-25,EO CE BAJFINANCE 26Jun2025 1020,BUY,2500,0.05,125,0,930,953.5,928.5,951.5,11677790,100,86,93,FALSE,FALSE,FALSE,FALSE,0,3,6,2875,14400
01-08-25,EO CE BAJFINANCE 28Aug2025 1000,SALE,1500,1.8,2700,0,884.8,895.85,873,875.6,5300299,37.5,74,55.75,FALSE,FALSE,FALSE,FALSE,0,4,8,0,0
18-08-25,EO CE BAJFINANCE 28Aug2025 1000,BUY,750,1.5,1125,0,875,919.65,875,905.2,16277779,87.5,74,80.75,FALSE,FALSE,FALSE,FALSE,0,0,8,225,24480
18-08-25,EO CE BAJFINANCE 28Aug2025 1000,BUY,750,1.5,1125,0,875,919.65,875,905.2,16277779,87.5,74,80.75,FALSE,FALSE,FALSE,FALSE,0,0,8,225,24480
28-07-25,EO CE BAJFINANCE 28Aug2025 1100,SALE,750,1,750,0,909.25,913.75,879,880.5,14011284,37.5,74,55.75,FALSE,FALSE,FALSE,FALSE,0,0,7,0,0
28-07-25,EO CE BAJFINANCE 28Aug2025 1100,SALE,2250,1,2250,0,909.25,913.75,879,880.5,14011284,37.5,74,55.75,FALSE,FALSE,FALSE,FALSE,0,0,7,0,0
21-08-25,EO CE BAJFINANCE 28Aug2025 1100,BUY,750,0.15,112.5,0,888,901.3,884,895.6,6697533,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,3,8,637.5,34560
21-08-25,EO CE BAJFINANCE 28Aug2025 1100,BUY,2250,0.15,337.5,0,888,901.3,884,895.6,6697533,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,3,8,1912.5,34560
12-08-25,EO CE BAJFINANCE 28Aug2025 960,SALE,1500,1.2,1800,0,877.2,884.9,851.5,853,8257312,37.5,74,55.75,FALSE,FALSE,FALSE,FALSE,0,1,8,0,0
18-08-25,EO CE BAJFINANCE 28Aug2025 960,BUY,750,4.25,3187.5,0,875,919.65,875,905.2,16277779,87.5,74,80.75,FALSE,FALSE,FALSE,FALSE,0,0,8,-2287.5,8640
18-08-25,EO CE BAJFINANCE 28Aug2025 960,BUY,750,4.25,3187.5,0,875,919.65,875,905.2,16277779,87.5,74,80.75,FALSE,FALSE,FALSE,FALSE,0,0,8,-2287.5,8640
19-08-25,EO CE BAJFINANCE 28Aug2025 960,SALE,1500,1.3,1950,0,905.95,909.9,890.5,902.3,5764382,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,1,8,0,0
19-08-25,EO CE BAJFINANCE 28Aug2025 960,SALE,1500,1.45,2175,0,905.95,909.9,890.5,902.3,5764382,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,1,8,0,0
19-08-25,EO CE BAJFINANCE 28Aug2025 960,BUY,1500,1.85,2775,0,905.95,909.9,890.5,902.3,5764382,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,1,8,-825,0
28-08-25,EO CE BAJFINANCE 28Aug2025 960,BUY,750,0.05,37.5,0,870.2,884.5,869.7,876.85,8349342,37.5,74,55.75,FALSE,FALSE,FALSE,FALSE,0,3,8,1050,12960
28-08-25,EO CE BAJFINANCE 28Aug2025 960,BUY,750,0.05,37.5,0,870.2,884.5,869.7,876.85,8349342,37.5,74,55.75,FALSE,FALSE,FALSE,FALSE,0,3,8,1050,12960
26-09-25,EO CE BAJFINANCE 28Oct2025 1160,SALE,3000,1.5,4500,0,1008.05,1010.5,981.05,985.1,9109737,75,74,74.5,FALSE,FALSE,FALSE,FALSE,0,4,9,0,0
26-09-25,EO CE BAJFINANCE 28Oct2025 1160,SALE,1500,1.55,2325,0,1008.05,1010.5,981.05,985.1,9109737,75,74,74.5,FALSE,FALSE,FALSE,FALSE,0,4,9,0,0
04-09-25,EO CE BAJFINANCE 30Sep2025 1040,SALE,3000,1.35,4050,0,915,948,912.25,934.75,21738706,100,74,87,FALSE,FALSE,FALSE,FALSE,0,3,9,0,0
12-09-25,EO CE BAJFINANCE 30Sep2025 1040,BUY,3000,6.5,19500,0,972.25,1004.6,970.85,1003.25,11412561,100,74,87,TRUE,FALSE,TRUE,FALSE,0,4,9,-15450,11520
11-09-25,EO CE BAJFINANCE 30Sep2025 1060,SALE,1500,0.95,1425,0,968,975.9,965.6,970.25,5982627,100,74,87,FALSE,FALSE,FALSE,FALSE,0,3,9,0,0
15-09-25,EO CE BAJFINANCE 30Sep2025 1060,BUY,1500,5.1,7650,0,999,1025.7,998.1,1009.85,9989753,100,74,87,TRUE,FALSE,TRUE,FALSE,0,0,9,-6225,5760
12-09-25,EO CE BAJFINANCE 30Sep2025 1080,SALE,2250,2.05,4612.5,0,972.25,1004.6,970.85,1003.25,11412561,100,74,87,TRUE,FALSE,TRUE,FALSE,0,4,9,0,0
12-09-25,EO CE BAJFINANCE 30Sep2025 1080,SALE,750,2.05,1537.5,0,972.25,1004.6,970.85,1003.25,11412561,100,74,87,TRUE,FALSE,TRUE,FALSE,0,4,9,0,0
12-09-25,EO CE BAJFINANCE 30Sep2025 1080,SALE,2250,2.05,4612.5,0,972.25,1004.6,970.85,1003.25,11412561,100,74,87,TRUE,FALSE,TRUE,FALSE,0,4,9,0,0
12-09-25,EO CE BAJFINANCE 30Sep2025 1080,SALE,750,2.05,1537.5,0,972.25,1004.6,970.85,1003.25,11412561,100,74,87,TRUE,FALSE,TRUE,FALSE,0,4,9,0,0
12-09-25,EO CE BAJFINANCE 30Sep2025 1080,SALE,1500,2.1,3150,0,972.25,1004.6,970.85,1003.25,11412561,100,74,87,TRUE,FALSE,TRUE,FALSE,0,4,9,0,0
18-09-25,EO CE BAJFINANCE 30Sep2025 1080,SALE,750,1.1,825,0,1007,1009.8,990,996.5,9738376,75,74,74.5,FALSE,FALSE,FALSE,FALSE,0,3,9,0,0
23-09-25,EO CE BAJFINANCE 30Sep2025 1080,BUY,3000,1.55,4650,0,999,1028.8,999,1025.5,10230040,100,74,87,TRUE,FALSE,TRUE,FALSE,0,1,9,1500,15840
24-09-25,EO CE BAJFINANCE 30Sep2025 1080,BUY,750,1.5,1125,0,1021.5,1036,1020.4,1029.75,6433184,100,74,87,TRUE,FALSE,TRUE,FALSE,0,2,9,412.5,17280
24-09-25,EO CE BAJFINANCE 30Sep2025 1080,BUY,3000,1.5,4500,0,1021.5,1036,1020.4,1029.75,6433184,100,74,87,TRUE,FALSE,TRUE,FALSE,0,2,9,1687.5,17280
24-09-25,EO CE BAJFINANCE 30Sep2025 1080,BUY,1500,1.5,2250,0,1021.5,1036,1020.4,1029.75,6433184,100,74,87,TRUE,FALSE,TRUE,FALSE,0,2,9,150,12960
15-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0,999,1025.7,998.1,1009.85,9989753,100,74,87,TRUE,FALSE,TRUE,FALSE,0,0,9,0,0
15-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0,999,1025.7,998.1,1009.85,9989753,100,74,87,TRUE,FALSE,TRUE,FALSE,0,0,9,0,0
15-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0,999,1025.7,998.1,1009.85,9989753,100,74,87,TRUE,FALSE,TRUE,FALSE,0,0,9,0,0
15-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,1.75,1312.5,0,999,1025.7,998.1,1009.85,9989753,100,74,87,TRUE,FALSE,TRUE,FALSE,0,0,9,0,0
19-09-25,EO CE BAJFINANCE 30Sep2025 1100,BUY,750,0.65,487.5,0,991,996,988.6,992.45,6736440,75,74,74.5,FALSE,FALSE,FALSE,FALSE,0,4,9,825,5760
24-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,0.85,637.5,0,1021.5,1036,1020.4,1029.75,6433184,100,74,87,TRUE,FALSE,TRUE,FALSE,0,2,9,0,0
24-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,750,0.85,637.5,0,1021.5,1036,1020.4,1029.75,6433184,100,74,87,TRUE,FALSE,TRUE,FALSE,0,2,9,0,0
24-09-25,EO CE BAJFINANCE 30Sep2025 1100,SALE,1500,0.85,1275,0,1021.5,1036,1020.4,1029.75,6433184,100,74,87,TRUE,FALSE,TRUE,FALSE,0,2,9,0,0
30-09-25,EO CE BAJFINANCE 30Sep2025 1100,BUY,5250,0.05,262.5,0,990,1002.3,989.45,998.9,7182200,75,74,74.5,FALSE,FALSE,FALSE,FALSE,0,1,9,6225,15120
04-07-25,EO CE BAJFINANCE 31Jul2025 1020,SALE,1500,2.9,4350,0,922,940.7,919,925.3,10613046,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
04-07-25,EO CE BAJFINANCE 31Jul2025 1020,SALE,750,2.8,2100,0,922,940.7,919,925.3,10613046,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
09-07-25,EO CE BAJFINANCE 31Jul2025 1020,BUY,750,2.6,1950,0,926.5,946,924,940.6,5341529,100,74,87,FALSE,FALSE,FALSE,FALSE,0,2,7,225,7200
09-07-25,EO CE BAJFINANCE 31Jul2025 1020,BUY,750,2.6,1950,0,926.5,946,924,940.6,5341529,100,74,87,FALSE,FALSE,FALSE,FALSE,0,2,7,225,7200
21-07-25,EO CE BAJFINANCE 31Jul2025 1020,BUY,750,3.1,2325,0,938.9,951,937.35,948.45,4660232,100,74,87,FALSE,FALSE,FALSE,FALSE,0,0,7,-225,24480
02-07-25,EO CE BAJFINANCE 31Jul2025 1070,SALE,750,0.9,675,0,933,939.85,914,923,9394493,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,2,7,0,0
04-07-25,EO CE BAJFINANCE 31Jul2025 1070,SALE,750,1,750,0,922,940.7,919,925.3,10613046,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
04-07-25,EO CE BAJFINANCE 31Jul2025 1070,SALE,750,1,750,0,922,940.7,919,925.3,10613046,62.5,74,68.25,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
23-07-25,EO CE BAJFINANCE 31Jul2025 1070,BUY,750,1,750,0,954,970.95,953.65,968.3,9694991,100,74,87,FALSE,FALSE,FALSE,FALSE,0,2,7,-75,30240
23-07-25,EO CE BAJFINANCE 31Jul2025 1070,BUY,750,1,750,0,954,970.95,953.65,968.3,9694991,100,74,87,FALSE,FALSE,FALSE,FALSE,0,2,7,0,0
23-07-25,EO CE BAJFINANCE 31Jul2025 1070,BUY,750,1,750,0,954,970.95,953.65,968.3,9694991,100,74,87,FALSE,FALSE,FALSE,FALSE,0,2,7,0,0
25-07-25,EO CE BAJFINANCE 31Jul2025 950,BUY,750,2.65,1987.5,0,906.4,924.9,898,913.75,24415481,50,74,62,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
25-07-25,EO CE BAJFINANCE 31Jul2025 950,SALE,750,1.9,1425,0,906.4,924.9,898,913.75,24415481,50,74,62,FALSE,FALSE,FALSE,FALSE,0,4,7,-562.5,0
25-07-25,EO CE BAJFINANCE 31Jul2025 950,BUY,750,2.65,1987.5,0,906.4,924.9,898,913.75,24415481,50,74,62,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
25-07-25,EO CE BAJFINANCE 31Jul2025 950,SALE,750,1.9,1425,0,906.4,924.9,898,913.75,24415481,50,74,62,FALSE,FALSE,FALSE,FALSE,0,4,7,-562.5,0
25-07-25,EO CE BAJFINANCE 31Jul2025 950,SALE,750,1.9,1425,0,906.4,924.9,898,913.75,24415481,50,74,62,FALSE,FALSE,FALSE,FALSE,0,4,7,0,0
